DateTime,DATE,TIME,O3,ND,SD,F
2022-03-10 11:00:00,2022-03-10,11:00:00,15.99,52.0,0.4,0
2022-03-10 12:00:00,2022-03-10,12:00:00,15.53,60.0,0.35,0
2022-03-10 13:00:00,2022-03-10,13:00:00,15.76,59.0,0.31,0
2022-03-10 14:00:00,2022-03-10,14:00:00,15.6,60.0,0.38,0
2022-03-10 15:00:00,2022-03-10,15:00:00,14.69,60.0,0.28,1
2022-03-10 16:00:00,2022-03-10,16:00:00,14.91,60.0,0.27,1
2022-03-10 17:00:00,2022-03-10,17:00:00,15.35,60.0,0.21,1
2022-03-10 18:00:00,2022-03-10,18:00:00,15.52,60.0,0.2,1
2022-03-10 19:00:00,2022-03-10,19:00:00,15.22,60.0,1.22,1
2022-03-10 20:00:00,2022-03-10,20:00:00,14.3,60.0,3.02,1
2022-03-10 21:00:00,2022-03-10,21:00:00,15.96,60.0,0.44,1
2022-03-10 22:00:00,2022-03-10,22:00:00,15.16,60.0,0.36,1
2022-03-10 23:00:00,2022-03-10,23:00:00,9.55,60.0,3.58,1
2022-03-11 00:00:00,2022-03-11,00:00:00,8.52,60.0,1.03,1
2022-03-11 01:00:00,2022-03-11,01:00:00,13.01,60.0,2.75,1
2022-03-11 02:00:00,2022-03-11,02:00:00,12.85,60.0,1.08,1
2022-03-11 03:00:00,2022-03-11,03:00:00,13.66,60.0,0.61,1
2022-03-11 04:00:00,2022-03-11,04:00:00,15.28,60.0,0.57,1
2022-03-11 05:00:00,2022-03-11,05:00:00,15.53,60.0,0.22,1
2022-03-11 06:00:00,2022-03-11,06:00:00,-9999999.9,0.0,-999.99,2
2022-03-11 07:00:00,2022-03-11,07:00:00,14.26,41.0,0.33,0
2022-03-11 08:00:00,2022-03-11,08:00:00,13.91,60.0,0.28,0
2022-03-11 09:00:00,2022-03-11,09:00:00,14.05,54.0,1.24,0
2022-03-11 10:00:00,2022-03-11,10:00:00,17.39,45.0,1.14,0
2022-03-11 11:00:00,2022-03-11,11:00:00,18.77,59.0,0.21,0
2022-03-11 12:00:00,2022-03-11,12:00:00,19.13,60.0,0.25,0
2022-03-11 13:00:00,2022-03-11,13:00:00,19.29,60.0,0.23,0
2022-03-11 14:00:00,2022-03-11,14:00:00,17.81,60.0,0.88,1
2022-03-11 15:00:00,2022-03-11,15:00:00,17.81,60.0,0.28,0
2022-03-11 16:00:00,2022-03-11,16:00:00,17.14,60.0,0.31,0
2022-03-11 17:00:00,2022-03-11,17:00:00,17.68,60.0,0.27,0
2022-03-11 18:00:00,2022-03-11,18:00:00,17.76,60.0,0.31,0
2022-03-11 19:00:00,2022-03-11,19:00:00,17.18,60.0,0.28,0
2022-03-11 20:00:00,2022-03-11,20:00:00,16.95,59.0,0.3,0
2022-03-11 21:00:00,2022-03-11,21:00:00,17.09,59.0,0.39,0
2022-03-11 22:00:00,2022-03-11,22:00:00,17.49,60.0,0.2,0
2022-03-11 23:00:00,2022-03-11,23:00:00,16.92,59.0,0.19,0
2022-03-12 00:00:00,2022-03-12,00:00:00,16.73,60.0,0.68,0
2022-03-12 01:00:00,2022-03-12,01:00:00,13.29,60.0,1.99,1
2022-03-12 02:00:00,2022-03-12,02:00:00,13.8,48.0,1.49,0
2022-03-12 03:00:00,2022-03-12,03:00:00,16.44,59.0,0.7,0
2022-03-12 04:00:00,2022-03-12,04:00:00,16.26,60.0,1.46,0
2022-03-12 05:00:00,2022-03-12,05:00:00,12.21,60.0,1.77,1
2022-03-12 06:00:00,2022-03-12,06:00:00,-9999999.9,0.0,-999.99,2
2022-03-12 07:00:00,2022-03-12,07:00:00,7.74,60.0,1.93,1
2022-03-12 08:00:00,2022-03-12,08:00:00,11.51,60.0,3.7,1
2022-03-12 09:00:00,2022-03-12,09:00:00,11.15,60.0,2.38,1
2022-03-12 10:00:00,2022-03-12,10:00:00,9.73,60.0,1.05,1
2022-03-12 11:00:00,2022-03-12,11:00:00,7.42,60.0,2.85,1
2022-03-12 12:00:00,2022-03-12,12:00:00,9.3,60.0,1.25,1
2022-03-12 13:00:00,2022-03-12,13:00:00,12.36,60.0,1.33,1
2022-03-12 14:00:00,2022-03-12,14:00:00,12.25,60.0,0.78,1
2022-03-12 15:00:00,2022-03-12,15:00:00,15.19,60.0,0.44,1
2022-03-12 16:00:00,2022-03-12,16:00:00,14.91,60.0,0.44,1
2022-03-12 17:00:00,2022-03-12,17:00:00,15.11,60.0,0.25,1
2022-03-12 18:00:00,2022-03-12,18:00:00,15.08,60.0,0.31,1
2022-03-12 19:00:00,2022-03-12,19:00:00,14.98,60.0,0.36,1
2022-03-12 20:00:00,2022-03-12,20:00:00,15.26,60.0,0.4,1
2022-03-12 21:00:00,2022-03-12,21:00:00,15.87,60.0,0.36,1
2022-03-12 22:00:00,2022-03-12,22:00:00,15.48,60.0,0.51,1
2022-03-12 23:00:00,2022-03-12,23:00:00,15.53,60.0,0.47,1
2022-03-13 00:00:00,2022-03-13,00:00:00,16.17,60.0,0.34,1
2022-03-13 01:00:00,2022-03-13,01:00:00,16.7,60.0,0.71,1
2022-03-13 02:00:00,2022-03-13,02:00:00,16.47,60.0,0.81,1
2022-03-13 03:00:00,2022-03-13,03:00:00,16.34,60.0,0.86,1
2022-03-13 04:00:00,2022-03-13,04:00:00,15.91,60.0,1.22,1
2022-03-13 05:00:00,2022-03-13,05:00:00,17.02,60.0,0.56,1
2022-03-13 06:00:00,2022-03-13,06:00:00,-9999999.9,0.0,-999.99,2
2022-03-13 07:00:00,2022-03-13,07:00:00,17.32,60.0,0.37,1
2022-03-13 08:00:00,2022-03-13,08:00:00,16.88,60.0,0.5,1
2022-03-13 09:00:00,2022-03-13,09:00:00,17.28,54.0,0.25,0
2022-03-13 10:00:00,2022-03-13,10:00:00,17.62,60.0,0.31,0
2022-03-13 11:00:00,2022-03-13,11:00:00,17.69,59.0,0.33,0
2022-03-13 12:00:00,2022-03-13,12:00:00,18.04,59.0,0.71,0
2022-03-13 13:00:00,2022-03-13,13:00:00,18.82,58.0,0.17,0
2022-03-13 14:00:00,2022-03-13,14:00:00,18.29,60.0,0.27,0
2022-03-13 15:00:00,2022-03-13,15:00:00,18.13,60.0,0.22,0
2022-03-13 16:00:00,2022-03-13,16:00:00,18.36,59.0,0.19,0
2022-03-13 17:00:00,2022-03-13,17:00:00,18.47,58.0,0.18,0
2022-03-13 18:00:00,2022-03-13,18:00:00,18.56,60.0,0.25,0
2022-03-13 19:00:00,2022-03-13,19:00:00,18.19,60.0,0.19,0
2022-03-13 20:00:00,2022-03-13,20:00:00,17.99,57.0,0.26,0
2022-03-13 21:00:00,2022-03-13,21:00:00,17.25,60.0,0.81,1
2022-03-13 22:00:00,2022-03-13,22:00:00,17.17,59.0,0.47,0
2022-03-13 23:00:00,2022-03-13,23:00:00,13.95,60.0,2.19,1
2022-03-14 00:00:00,2022-03-14,00:00:00,18.13,56.0,2.42,0
2022-03-14 01:00:00,2022-03-14,01:00:00,17.84,60.0,0.36,0
2022-03-14 02:00:00,2022-03-14,02:00:00,18.2,58.0,0.31,0
2022-03-14 03:00:00,2022-03-14,03:00:00,18.1,59.0,0.29,0
2022-03-14 04:00:00,2022-03-14,04:00:00,17.59,59.0,0.21,0
2022-03-14 05:00:00,2022-03-14,05:00:00,17.42,60.0,0.25,0
2022-03-14 06:00:00,2022-03-14,06:00:00,-9999999.9,0.0,-999.99,2
2022-03-14 07:00:00,2022-03-14,07:00:00,17.44,60.0,0.2,0
2022-03-14 08:00:00,2022-03-14,08:00:00,17.31,59.0,0.21,0
2022-03-14 09:00:00,2022-03-14,09:00:00,17.44,60.0,0.19,0
2022-03-14 10:00:00,2022-03-14,10:00:00,17.06,60.0,0.33,0
2022-03-14 11:00:00,2022-03-14,11:00:00,17.29,59.0,0.21,0
2022-03-14 12:00:00,2022-03-14,12:00:00,16.73,60.0,0.32,0
2022-03-14 13:00:00,2022-03-14,13:00:00,16.67,60.0,0.22,0
2022-03-14 14:00:00,2022-03-14,14:00:00,-9999999.9,0.0,-999.99,2
2022-03-14 15:00:00,2022-03-14,15:00:00,-9999999.9,0.0,-999.99,2
2022-03-14 16:00:00,2022-03-14,16:00:00,17.71,60.0,0.33,0
2022-03-14 17:00:00,2022-03-14,17:00:00,17.71,60.0,0.34,0
2022-03-14 18:00:00,2022-03-14,18:00:00,17.87,60.0,0.18,0
2022-03-14 19:00:00,2022-03-14,19:00:00,18.05,60.0,0.2,0
2022-03-14 20:00:00,2022-03-14,20:00:00,18.37,59.0,0.18,0
2022-03-14 21:00:00,2022-03-14,21:00:00,16.53,60.0,1.17,1
2022-03-14 22:00:00,2022-03-14,22:00:00,12.0,60.0,1.22,1
2022-03-14 23:00:00,2022-03-14,23:00:00,6.67,60.0,3.09,1
2022-03-15 00:00:00,2022-03-15,00:00:00,8.67,60.0,5.74,1
2022-03-15 01:00:00,2022-03-15,01:00:00,7.12,60.0,5.5,1
2022-03-15 02:00:00,2022-03-15,02:00:00,7.34,60.0,1.91,1
2022-03-15 03:00:00,2022-03-15,03:00:00,13.55,60.0,2.14,1
2022-03-15 04:00:00,2022-03-15,04:00:00,13.92,60.0,0.29,1
2022-03-15 05:00:00,2022-03-15,05:00:00,12.68,60.0,1.27,1
2022-03-15 06:00:00,2022-03-15,06:00:00,-9999999.9,0.0,-999.99,2
2022-03-15 07:00:00,2022-03-15,07:00:00,14.76,60.0,0.2,1
2022-03-15 08:00:00,2022-03-15,08:00:00,14.05,60.0,0.69,1
2022-03-15 09:00:00,2022-03-15,09:00:00,6.7,60.0,4.43,1
2022-03-15 10:00:00,2022-03-15,10:00:00,1.26,60.0,0.89,1
2022-03-15 11:00:00,2022-03-15,11:00:00,10.16,60.0,3.15,1
2022-03-15 12:00:00,2022-03-15,12:00:00,12.65,60.0,0.33,1
2022-03-15 13:00:00,2022-03-15,13:00:00,11.27,60.0,0.87,1
2022-03-15 14:00:00,2022-03-15,14:00:00,10.7,60.0,0.32,1
2022-03-15 15:00:00,2022-03-15,15:00:00,11.14,60.0,0.35,1
2022-03-15 16:00:00,2022-03-15,16:00:00,12.19,60.0,0.37,1
2022-03-15 17:00:00,2022-03-15,17:00:00,12.64,60.0,0.29,1
2022-03-15 18:00:00,2022-03-15,18:00:00,13.07,60.0,0.24,1
2022-03-15 19:00:00,2022-03-15,19:00:00,13.17,60.0,0.18,1
2022-03-15 20:00:00,2022-03-15,20:00:00,13.57,60.0,0.26,1
2022-03-15 21:00:00,2022-03-15,21:00:00,14.13,60.0,0.3,1
2022-03-15 22:00:00,2022-03-15,22:00:00,13.71,60.0,0.78,1
2022-03-15 23:00:00,2022-03-15,23:00:00,12.94,60.0,0.53,1
2022-03-16 00:00:00,2022-03-16,00:00:00,12.69,60.0,0.36,1
2022-03-16 01:00:00,2022-03-16,01:00:00,12.9,60.0,0.38,1
2022-03-16 02:00:00,2022-03-16,02:00:00,13.75,60.0,0.45,1
2022-03-16 03:00:00,2022-03-16,03:00:00,12.57,60.0,0.71,1
2022-03-16 04:00:00,2022-03-16,04:00:00,12.8,60.0,0.48,1
2022-03-16 05:00:00,2022-03-16,05:00:00,13.4,60.0,0.33,1
2022-03-16 06:00:00,2022-03-16,06:00:00,-9999999.9,0.0,-999.99,2
2022-03-16 07:00:00,2022-03-16,07:00:00,16.05,60.0,0.53,1
2022-03-16 08:00:00,2022-03-16,08:00:00,16.55,60.0,0.18,1
2022-03-16 09:00:00,2022-03-16,09:00:00,16.38,60.0,0.31,1
2022-03-16 10:00:00,2022-03-16,10:00:00,15.87,60.0,1.05,1
2022-03-16 11:00:00,2022-03-16,11:00:00,8.65,60.0,1.16,1
2022-03-16 12:00:00,2022-03-16,12:00:00,13.21,60.0,1.89,1
2022-03-16 13:00:00,2022-03-16,13:00:00,14.47,60.0,0.63,1
2022-03-16 14:00:00,2022-03-16,14:00:00,14.92,60.0,1.43,1
2022-03-16 15:00:00,2022-03-16,15:00:00,16.73,60.0,0.36,1
2022-03-16 16:00:00,2022-03-16,16:00:00,16.96,60.0,0.28,1
2022-03-16 17:00:00,2022-03-16,17:00:00,16.87,60.0,0.32,1
2022-03-16 18:00:00,2022-03-16,18:00:00,16.37,60.0,0.91,1
2022-03-16 19:00:00,2022-03-16,19:00:00,14.67,60.0,1.21,1
2022-03-16 20:00:00,2022-03-16,20:00:00,16.66,60.0,0.8,1
2022-03-16 21:00:00,2022-03-16,21:00:00,16.27,60.0,0.77,1
2022-03-16 22:00:00,2022-03-16,22:00:00,15.9,58.0,0.63,0
2022-03-16 23:00:00,2022-03-16,23:00:00,15.83,60.0,1.33,1
2022-03-17 00:00:00,2022-03-17,00:00:00,14.83,60.0,1.43,1
2022-03-17 01:00:00,2022-03-17,01:00:00,16.23,60.0,0.48,1
2022-03-17 02:00:00,2022-03-17,02:00:00,13.54,60.0,2.57,1
2022-03-17 03:00:00,2022-03-17,03:00:00,11.65,60.0,1.73,1
2022-03-17 04:00:00,2022-03-17,04:00:00,16.18,60.0,0.34,0
2022-03-17 05:00:00,2022-03-17,05:00:00,15.84,55.0,0.22,0
2022-03-17 06:00:00,2022-03-17,06:00:00,-9999999.9,0.0,-999.99,2
2022-03-17 07:00:00,2022-03-17,07:00:00,15.61,58.0,0.41,0
2022-03-17 08:00:00,2022-03-17,08:00:00,15.37,59.0,0.43,0
2022-03-17 09:00:00,2022-03-17,09:00:00,15.67,59.0,0.43,0
2022-03-17 10:00:00,2022-03-17,10:00:00,15.56,41.0,0.71,0
2022-03-17 11:00:00,2022-03-17,11:00:00,15.64,60.0,0.68,0
2022-03-17 12:00:00,2022-03-17,12:00:00,15.64,60.0,0.54,0
2022-03-17 13:00:00,2022-03-17,13:00:00,16.06,60.0,0.38,0
2022-03-17 14:00:00,2022-03-17,14:00:00,15.65,53.0,0.32,0
2022-03-17 15:00:00,2022-03-17,15:00:00,14.8,60.0,0.49,1
2022-03-17 16:00:00,2022-03-17,16:00:00,14.36,60.0,0.44,1
2022-03-17 17:00:00,2022-03-17,17:00:00,16.74,57.0,0.72,0
2022-03-17 18:00:00,2022-03-17,18:00:00,18.25,58.0,0.94,0
2022-03-17 19:00:00,2022-03-17,19:00:00,19.59,60.0,0.26,0
2022-03-17 20:00:00,2022-03-17,20:00:00,19.53,60.0,0.19,0
2022-03-17 21:00:00,2022-03-17,21:00:00,18.73,60.0,0.38,0
2022-03-17 22:00:00,2022-03-17,22:00:00,18.7,60.0,0.25,0
2022-03-17 23:00:00,2022-03-17,23:00:00,18.62,43.0,0.21,0
2022-03-18 00:00:00,2022-03-18,00:00:00,18.02,58.0,0.21,0
2022-03-18 01:00:00,2022-03-18,01:00:00,17.94,59.0,0.31,0
2022-03-18 02:00:00,2022-03-18,02:00:00,18.13,58.0,0.17,0
2022-03-18 03:00:00,2022-03-18,03:00:00,18.03,60.0,0.37,0
2022-03-18 04:00:00,2022-03-18,04:00:00,18.03,60.0,0.21,0
2022-03-18 05:00:00,2022-03-18,05:00:00,17.86,60.0,0.35,0
2022-03-18 06:00:00,2022-03-18,06:00:00,-9999999.9,0.0,-999.99,2
2022-03-18 07:00:00,2022-03-18,07:00:00,17.53,59.0,0.3,0
2022-03-18 08:00:00,2022-03-18,08:00:00,17.46,59.0,0.21,0
2022-03-18 09:00:00,2022-03-18,09:00:00,17.39,60.0,0.24,0
2022-03-18 10:00:00,2022-03-18,10:00:00,17.48,59.0,0.29,0
2022-03-18 11:00:00,2022-03-18,11:00:00,17.42,60.0,0.23,0
2022-03-18 12:00:00,2022-03-18,12:00:00,17.7,60.0,0.19,0
2022-03-18 13:00:00,2022-03-18,13:00:00,17.7,60.0,0.28,0
2022-03-18 14:00:00,2022-03-18,14:00:00,18.03,60.0,0.36,0
2022-03-18 15:00:00,2022-03-18,15:00:00,18.29,60.0,0.19,0
2022-03-18 16:00:00,2022-03-18,16:00:00,18.02,60.0,0.32,0
2022-03-18 17:00:00,2022-03-18,17:00:00,18.0,60.0,0.22,0
2022-03-18 18:00:00,2022-03-18,18:00:00,17.72,59.0,0.22,0
2022-03-18 19:00:00,2022-03-18,19:00:00,17.79,57.0,0.35,0
2022-03-18 20:00:00,2022-03-18,20:00:00,16.92,55.0,0.15,0
2022-03-18 21:00:00,2022-03-18,21:00:00,17.24,60.0,0.33,0
2022-03-18 22:00:00,2022-03-18,22:00:00,16.97,59.0,0.47,0
2022-03-18 23:00:00,2022-03-18,23:00:00,16.57,60.0,0.19,0
2022-03-19 00:00:00,2022-03-19,00:00:00,15.39,57.0,1.77,0
2022-03-19 01:00:00,2022-03-19,01:00:00,11.05,60.0,1.38,1
2022-03-19 02:00:00,2022-03-19,02:00:00,10.1,60.0,0.58,1
2022-03-19 03:00:00,2022-03-19,03:00:00,8.07,60.0,3.31,1
2022-03-19 04:00:00,2022-03-19,04:00:00,4.6,60.0,2.5,1
2022-03-19 05:00:00,2022-03-19,05:00:00,4.77,60.0,3.03,1
2022-03-19 06:00:00,2022-03-19,06:00:00,-9999999.9,0.0,-999.99,2
2022-03-19 07:00:00,2022-03-19,07:00:00,3.76,60.0,3.19,1
2022-03-19 08:00:00,2022-03-19,08:00:00,3.3,60.0,2.68,1
2022-03-19 09:00:00,2022-03-19,09:00:00,1.96,60.0,1.7,1
2022-03-19 10:00:00,2022-03-19,10:00:00,2.53,60.0,2.2,1
2022-03-19 11:00:00,2022-03-19,11:00:00,3.82,60.0,1.88,1
2022-03-19 12:00:00,2022-03-19,12:00:00,7.58,60.0,1.05,1
2022-03-19 13:00:00,2022-03-19,13:00:00,9.92,60.0,0.56,1
2022-03-19 14:00:00,2022-03-19,14:00:00,12.36,60.0,1.06,1
2022-03-19 15:00:00,2022-03-19,15:00:00,14.75,60.0,0.63,1
2022-03-19 16:00:00,2022-03-19,16:00:00,15.86,60.0,0.26,1
2022-03-19 17:00:00,2022-03-19,17:00:00,16.61,60.0,0.73,1
2022-03-19 18:00:00,2022-03-19,18:00:00,18.06,60.0,0.48,1
2022-03-19 19:00:00,2022-03-19,19:00:00,18.47,60.0,0.37,1
2022-03-19 20:00:00,2022-03-19,20:00:00,18.31,60.0,0.53,1
2022-03-19 21:00:00,2022-03-19,21:00:00,17.06,60.0,0.35,1
2022-03-19 22:00:00,2022-03-19,22:00:00,16.33,60.0,1.03,1
2022-03-19 23:00:00,2022-03-19,23:00:00,17.12,60.0,0.78,1
2022-03-20 00:00:00,2022-03-20,00:00:00,16.26,60.0,1.17,1
2022-03-20 01:00:00,2022-03-20,01:00:00,15.34,60.0,0.85,1
2022-03-20 02:00:00,2022-03-20,02:00:00,16.4,60.0,0.4,1
2022-03-20 03:00:00,2022-03-20,03:00:00,16.27,60.0,0.49,1
2022-03-20 04:00:00,2022-03-20,04:00:00,16.04,60.0,0.34,1
2022-03-20 05:00:00,2022-03-20,05:00:00,16.09,60.0,0.45,1
2022-03-20 06:00:00,2022-03-20,06:00:00,-9999999.9,0.0,-999.99,2
2022-03-20 07:00:00,2022-03-20,07:00:00,16.27,60.0,0.23,1
2022-03-20 08:00:00,2022-03-20,08:00:00,15.83,60.0,0.59,1
2022-03-20 09:00:00,2022-03-20,09:00:00,14.36,60.0,1.75,1
2022-03-20 10:00:00,2022-03-20,10:00:00,15.55,60.0,0.49,1
2022-03-20 11:00:00,2022-03-20,11:00:00,15.49,60.0,0.61,1
2022-03-20 12:00:00,2022-03-20,12:00:00,13.58,60.0,0.97,1
2022-03-20 13:00:00,2022-03-20,13:00:00,15.29,60.0,0.67,1
2022-03-20 14:00:00,2022-03-20,14:00:00,15.84,60.0,0.94,1
2022-03-20 15:00:00,2022-03-20,15:00:00,17.12,60.0,0.6,1
2022-03-20 16:00:00,2022-03-20,16:00:00,17.88,60.0,0.56,1
2022-03-20 17:00:00,2022-03-20,17:00:00,18.11,60.0,0.52,1
2022-03-20 18:00:00,2022-03-20,18:00:00,17.82,60.0,0.49,1
2022-03-20 19:00:00,2022-03-20,19:00:00,17.98,45.0,0.39,0
2022-03-20 20:00:00,2022-03-20,20:00:00,17.6,41.0,0.4,0
2022-03-20 21:00:00,2022-03-20,21:00:00,16.37,60.0,0.31,1
2022-03-20 22:00:00,2022-03-20,22:00:00,16.34,60.0,0.7,1
2022-03-20 23:00:00,2022-03-20,23:00:00,16.65,60.0,0.35,1
2022-03-21 00:00:00,2022-03-21,00:00:00,16.91,60.0,0.32,0
2022-03-21 01:00:00,2022-03-21,01:00:00,16.62,60.0,0.27,0
2022-03-21 02:00:00,2022-03-21,02:00:00,15.41,56.0,3.54,0
2022-03-21 03:00:00,2022-03-21,03:00:00,13.8,54.0,4.49,0
2022-03-21 04:00:00,2022-03-21,04:00:00,15.22,59.0,3.07,0
2022-03-21 05:00:00,2022-03-21,05:00:00,15.08,59.0,2.37,0
2022-03-21 06:00:00,2022-03-21,06:00:00,-9999999.9,0.0,-999.99,2
2022-03-21 07:00:00,2022-03-21,07:00:00,14.81,60.0,2.25,1
2022-03-21 08:00:00,2022-03-21,08:00:00,15.15,60.0,5.09,1
2022-03-21 09:00:00,2022-03-21,09:00:00,17.46,60.0,1.85,1
2022-03-21 10:00:00,2022-03-21,10:00:00,11.29,60.0,3.92,1
2022-03-21 11:00:00,2022-03-21,11:00:00,16.22,60.0,3.17,1
2022-03-21 12:00:00,2022-03-21,12:00:00,15.56,60.0,1.78,1
2022-03-21 13:00:00,2022-03-21,13:00:00,16.35,60.0,0.77,1
2022-03-21 14:00:00,2022-03-21,14:00:00,15.52,60.0,2.09,1
2022-03-21 15:00:00,2022-03-21,15:00:00,16.9,60.0,0.46,1
2022-03-21 16:00:00,2022-03-21,16:00:00,15.37,60.0,0.9,1
2022-03-21 17:00:00,2022-03-21,17:00:00,16.98,60.0,0.7,1
2022-03-21 18:00:00,2022-03-21,18:00:00,17.12,60.0,0.59,1
2022-03-21 19:00:00,2022-03-21,19:00:00,16.36,60.0,0.52,1
2022-03-21 20:00:00,2022-03-21,20:00:00,16.03,60.0,0.3,1
2022-03-21 21:00:00,2022-03-21,21:00:00,15.67,60.0,0.44,1
2022-03-21 22:00:00,2022-03-21,22:00:00,15.62,48.0,0.27,0
2022-03-21 23:00:00,2022-03-21,23:00:00,15.65,60.0,0.27,0
2022-03-22 00:00:00,2022-03-22,00:00:00,15.57,60.0,0.22,0
2022-03-22 01:00:00,2022-03-22,01:00:00,14.25,60.0,1.79,1
2022-03-22 02:00:00,2022-03-22,02:00:00,15.4,47.0,3.23,0
2022-03-22 03:00:00,2022-03-22,03:00:00,15.78,60.0,2.26,1
2022-03-22 04:00:00,2022-03-22,04:00:00,16.33,60.0,0.66,1
2022-03-22 05:00:00,2022-03-22,05:00:00,15.38,60.0,0.93,1
2022-03-22 06:00:00,2022-03-22,06:00:00,-9999999.9,0.0,-999.99,2
2022-03-22 07:00:00,2022-03-22,07:00:00,19.45,60.0,1.38,1
2022-03-22 08:00:00,2022-03-22,08:00:00,20.73,60.0,0.51,1
2022-03-22 09:00:00,2022-03-22,09:00:00,19.66,60.0,1.04,1
2022-03-22 10:00:00,2022-03-22,10:00:00,17.78,60.0,1.11,1
2022-03-22 11:00:00,2022-03-22,11:00:00,18.98,60.0,0.32,1
2022-03-22 12:00:00,2022-03-22,12:00:00,18.44,60.0,1.27,1
2022-03-22 13:00:00,2022-03-22,13:00:00,18.83,60.0,0.35,1
2022-03-22 14:00:00,2022-03-22,14:00:00,18.91,60.0,0.55,1
2022-03-22 15:00:00,2022-03-22,15:00:00,20.54,60.0,0.36,0
2022-03-22 16:00:00,2022-03-22,16:00:00,21.06,60.0,0.44,0
2022-03-22 17:00:00,2022-03-22,17:00:00,21.83,60.0,0.24,0
2022-03-22 18:00:00,2022-03-22,18:00:00,21.88,60.0,0.38,0
2022-03-22 19:00:00,2022-03-22,19:00:00,22.54,60.0,0.2,0
2022-03-22 20:00:00,2022-03-22,20:00:00,22.31,60.0,0.19,0
2022-03-22 21:00:00,2022-03-22,21:00:00,21.99,60.0,0.2,0
2022-03-22 22:00:00,2022-03-22,22:00:00,21.4,60.0,0.14,0
2022-03-22 23:00:00,2022-03-22,23:00:00,21.52,60.0,0.42,0
2022-03-23 00:00:00,2022-03-23,00:00:00,21.45,60.0,0.24,0
2022-03-23 01:00:00,2022-03-23,01:00:00,21.08,60.0,0.15,0
2022-03-23 02:00:00,2022-03-23,02:00:00,21.08,53.0,0.24,0
2022-03-23 03:00:00,2022-03-23,03:00:00,20.85,60.0,0.36,1
2022-03-23 04:00:00,2022-03-23,04:00:00,20.47,58.0,0.19,0
2022-03-23 05:00:00,2022-03-23,05:00:00,20.0,60.0,0.22,0
2022-03-23 06:00:00,2022-03-23,06:00:00,-9999999.9,0.0,-999.99,2
2022-03-23 07:00:00,2022-03-23,07:00:00,19.05,60.0,0.23,0
2022-03-23 08:00:00,2022-03-23,08:00:00,18.64,60.0,0.23,0
2022-03-23 09:00:00,2022-03-23,09:00:00,18.59,59.0,0.21,0
2022-03-23 10:00:00,2022-03-23,10:00:00,18.44,60.0,0.21,0
2022-03-23 11:00:00,2022-03-23,11:00:00,18.57,59.0,0.22,0
2022-03-23 12:00:00,2022-03-23,12:00:00,17.78,53.0,0.99,0
2022-03-23 13:00:00,2022-03-23,13:00:00,17.52,60.0,0.33,1
2022-03-23 14:00:00,2022-03-23,14:00:00,17.61,60.0,0.3,1
2022-03-23 15:00:00,2022-03-23,15:00:00,17.72,60.0,0.28,1
2022-03-23 16:00:00,2022-03-23,16:00:00,18.26,60.0,0.34,1
2022-03-23 17:00:00,2022-03-23,17:00:00,17.2,60.0,0.82,1
2022-03-23 18:00:00,2022-03-23,18:00:00,17.08,60.0,0.87,1
2022-03-23 19:00:00,2022-03-23,19:00:00,17.32,60.0,0.55,1
2022-03-23 20:00:00,2022-03-23,20:00:00,17.36,60.0,0.65,1
2022-03-23 21:00:00,2022-03-23,21:00:00,17.91,60.0,0.4,1
2022-03-23 22:00:00,2022-03-23,22:00:00,17.35,60.0,0.56,1
2022-03-23 23:00:00,2022-03-23,23:00:00,17.95,60.0,1.1,1
2022-03-24 00:00:00,2022-03-24,00:00:00,19.54,60.0,0.35,1
2022-03-24 01:00:00,2022-03-24,01:00:00,19.48,60.0,0.5,1
2022-03-24 02:00:00,2022-03-24,02:00:00,19.72,60.0,0.55,1
2022-03-24 03:00:00,2022-03-24,03:00:00,19.8,60.0,0.43,1
2022-03-24 04:00:00,2022-03-24,04:00:00,19.12,60.0,0.35,1
2022-03-24 05:00:00,2022-03-24,05:00:00,19.12,60.0,0.21,1
2022-03-24 06:00:00,2022-03-24,06:00:00,-9999999.9,0.0,-999.99,2
2022-03-24 07:00:00,2022-03-24,07:00:00,18.72,60.0,0.25,1
2022-03-24 08:00:00,2022-03-24,08:00:00,18.8,60.0,0.52,1
2022-03-24 09:00:00,2022-03-24,09:00:00,18.21,60.0,0.23,1
2022-03-24 10:00:00,2022-03-24,10:00:00,18.23,59.0,0.51,0
2022-03-24 11:00:00,2022-03-24,11:00:00,17.5,59.0,0.58,0
2022-03-24 12:00:00,2022-03-24,12:00:00,17.39,60.0,1.68,1
2022-03-24 13:00:00,2022-03-24,13:00:00,17.49,57.0,0.66,0
2022-03-24 14:00:00,2022-03-24,14:00:00,20.39,60.0,0.44,0
2022-03-24 15:00:00,2022-03-24,15:00:00,21.06,60.0,0.2,0
2022-03-24 16:00:00,2022-03-24,16:00:00,20.82,60.0,0.17,0
2022-03-24 17:00:00,2022-03-24,17:00:00,20.57,59.0,0.17,0
2022-03-24 18:00:00,2022-03-24,18:00:00,20.21,59.0,0.2,0
2022-03-24 19:00:00,2022-03-24,19:00:00,19.99,60.0,0.52,0
2022-03-24 20:00:00,2022-03-24,20:00:00,19.92,59.0,0.51,0
2022-03-24 21:00:00,2022-03-24,21:00:00,20.06,60.0,0.2,0
